"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"SAMUELSON-Beau","CONCORDM","home","11/9/12","yes","33","6","8",".750","4","6",".667","4","4","1.000","2","0","2","2.0","3","0","3","7","0","1","20","20.0"
"SAMUELSON-Beau","WEST VIRGINIA STATE","home","11/10/12","yes","23","1","3",".333","1","3",".333","0","0",".000","1","1","2","2.0","2","0","1","1","0","1","3","11.5"
"SAMUELSON-Beau","SALEM INTERNATIONAL","home","11/20/12","yes","24","3","6",".500","3","6",".500","0","0",".000","0","0","0","1.3","5","1","5","2","0","0","9","10.7"
"SAMUELSON-Beau","URBANA UNIVERSITY","away","11/25/12","yes","27","2","4",".500","2","3",".667","0","0",".000","0","0","0","1.0","2","0","5","3","0","0","6","9.5"
"SAMUELSON-Beau","EAST STROUDSBURG","home","12/1/12","yes","21","3","4",".750","2","2","1.000","0","0",".000","2","0","2","1.2","3","0","3","3","0","0","8","9.2"
"SAMUELSON-Beau","KUTZTOWN","home","12/2/12","yes","22","3","8",".375","2","5",".400","2","2","1.000","0","2","2","1.3","3","0","2","1","0","1","10","9.3"
"SAMUELSON-Beau","NOTRE DAME COLLEGE","away","12/5/12","yes","14","1","1","1.000","1","1","1.000","2","2","1.000","0","1","1","1.3","2","0","2","1","0","2","5","8.7"
"SAMUELSON-Beau","MANSFIELD","home","01/04/13","no","19","3","6",".500","2","4",".500","0","0",".000","1","4","5","1.8","0","0","2","3","0","1","8","8.6"
"SAMUELSON-Beau","BLOOMSBURG","home","01/05/13","no","19","2","3",".667","2","3",".667","0","0",".000","0","1","1","1.7","2","0","4","1","0","1","6","8.3"
"SAMUELSON-Beau","WEST CHESTER","away","01/11/13","no","24","2","7",".286","2","5",".400","2","2","1.000","0","2","2","1.7","3","0","0","1","0","0","8","8.3"
"SAMUELSON-Beau","CHEYNEY","away","1/12/13","no","25","3","8",".375","1","4",".250","2","2","1.000","0","1","1","1.6","3","0","0","1","0","1","9","8.4"
"SAMUELSON-Beau","CLARION","home","01/16/13","no","15","0","2",".000","0","2",".000","0","0",".000","0","1","1","1.6","0","0","1","1","0","1","0","7.7"
"SAMUELSON-Beau","SLIPPERY ROCK","away","1/19/13","no","14","0","2",".000","0","2",".000","0","0",".000","0","1","1","1.5","1","0","4","0","0","0","0","7.1"
"SAMUELSON-Beau","GANNON UNIVERSITY","away","1/23/13","no","11","0","2",".000","0","1",".000","0","0",".000","0","0","0","1.4","0","0","0","3","0","0","0","6.6"
"SAMUELSON-Beau","INDIANA (PA)","away","01/26/13","no","6","1","2",".500","1","2",".500","0","0",".000","0","0","0","1.3","0","0","0","3","0","0","3","6.3"
"SAMUELSON-Beau","EDINBORO","home","01/30/13","no","4","0","2",".000","0","2",".000","0","0",".000","0","0","0","1.3","0","0","1","1","0","0","0","5.9"
"SAMUELSON-Beau","CALIFORNIA","home","02/02/13","no","5","0","0",".000","0","0",".000","0","0",".000","0","1","1","1.2","0","0","0","0","1","0","0","5.6"
"SAMUELSON-Beau","CLARION","away","2/13/13","no","9","1","2",".500","1","2",".500","0","0",".000","1","0","1","1.2","1","0","0","2","0","0","3","5.4"
"SAMUELSON-Beau","INDIANA (PA)","home","02/16/13","no","1","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.2","0","0","0","1","0","0","0","5.2"
"SAMUELSON-Beau","GANNON UNIVERSITY","home","02/20/13","no","4","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.1","0","0","0","0","0","0","0","4.9"
"SAMUELSON-Beau","CALIFORNIA","away","02/23/13","no","7","0","2",".000","0","2",".000","0","0",".000","2","0","2","1.1","0","0","0","0","0","0","0","4.7"
"SAMUELSON-Beau","EDINBORO","away","2/27/13","no","12","0","2",".000","0","2",".000","0","0",".000","1","1","2","1.2","0","0","1","1","0","0","0","4.5"
"SAMUELSON-Beau","EDINBORO","away","3/2/13","no","7","0","2",".000","0","2",".000","0","0",".000","1","0","1","1.2","1","0","1","1","0","0","0","4.3"
