"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"OUEGNIN-Jonathan","CONCORDM","home","11/9/12","yes","28","5","7",".714","2","4",".500","0","1",".000","2","4","6","6.0","2","0","1","2","1","2","12","12.0"
"OUEGNIN-Jonathan","WEST VIRGINIA STATE","home","11/10/12","yes","29","3","6",".500","0","1",".000","4","5",".800","2","1","3","4.5","0","0","5","5","1","2","10","11.0"
"OUEGNIN-Jonathan","SALEM INTERNATIONAL","home","11/20/12","yes","16","1","3",".333","0","1",".000","1","4",".250","0","1","1","3.3","5","1","3","1","1","2","3","8.3"
"OUEGNIN-Jonathan","URBANA UNIVERSITY","away","11/25/12","yes","23","3","6",".500","0","2",".000","0","0",".000","1","3","4","3.5","3","0","5","1","1","1","6","7.8"
"OUEGNIN-Jonathan","EAST STROUDSBURG","home","12/1/12","yes","34","1","2",".500","0","0",".000","3","3","1.000","1","3","4","3.6","4","0","5","4","0","1","5","7.2"
"OUEGNIN-Jonathan","KUTZTOWN","home","12/2/12","yes","28","1","4",".250","0","3",".000","6","6","1.000","0","3","3","3.5","4","0","5","1","0","1","8","7.3"
"OUEGNIN-Jonathan","NOTRE DAME COLLEGE","away","12/5/12","yes","29","5","5","1.000","0","0",".000","5","5","1.000","1","7","8","4.1","2","0","3","2","1","3","15","8.4"
"OUEGNIN-Jonathan","LOCK HAVEN","home","12/8/12","yes","31","3","7",".429","0","2",".000","1","1","1.000","1","8","9","4.8","3","0","4","2","0","4","7","8.3"
"OUEGNIN-Jonathan","SHIPPENSBURG","away","12/18/12","yes","25","4","8",".500","0","2",".000","2","3",".667","0","2","2","4.4","0","0","2","4","0","3","10","8.4"
"OUEGNIN-Jonathan","MILLERSVILLE","away","12/19/12","yes","28","1","4",".250","0","1",".000","2","2","1.000","1","5","6","4.6","5","1","1","5","0","3","4","8.0"
"OUEGNIN-Jonathan","NOTRE DAME COLLEGE","home","12/30/12","yes","23","2","3",".667","0","1",".000","3","4",".750","0","1","1","4.3","5","1","2","1","0","0","7","7.9"
"OUEGNIN-Jonathan","MANSFIELD","home","01/04/13","yes","31","8","9",".889","2","2","1.000","2","2","1.000","0","4","4","4.3","1","0","10","3","1","5","20","8.9"
"OUEGNIN-Jonathan","BLOOMSBURG","home","01/05/13","yes","32","1","2",".500","1","2",".500","1","2",".500","1","0","1","4.0","2","0","5","4","1","1","4","8.5"
"OUEGNIN-Jonathan","WEST CHESTER","away","01/11/13","yes","29","4","5",".800","0","0",".000","2","2","1.000","1","3","4","4.0","4","0","2","2","1","0","10","8.6"
"OUEGNIN-Jonathan","CHEYNEY","away","1/12/13","yes","18","4","5",".800","1","1","1.000","0","0",".000","0","1","1","3.8","3","0","3","1","0","5","9","8.7"
"OUEGNIN-Jonathan","CLARION","home","01/16/13","yes","36","5","9",".556","1","3",".333","5","6",".833","0","3","3","3.8","1","0","4","2","0","3","16","9.1"
"OUEGNIN-Jonathan","SLIPPERY ROCK","away","1/19/13","yes","32","1","4",".250","1","3",".333","2","2","1.000","1","3","4","3.8","0","0","2","4","1","0","5","8.9"
"OUEGNIN-Jonathan","GANNON UNIVERSITY","away","1/23/13","yes","27","0","1",".000","0","0",".000","0","0",".000","0","1","1","3.6","1","0","2","3","1","0","0","8.4"
"OUEGNIN-Jonathan","INDIANA (PA)","away","01/26/13","yes","30","2","2","1.000","0","0",".000","2","2","1.000","0","2","2","3.5","3","0","2","4","0","2","6","8.3"
"OUEGNIN-Jonathan","EDINBORO","home","01/30/13","yes","31","3","4",".750","1","1","1.000","0","0",".000","1","4","5","3.6","3","0","5","1","1","2","7","8.2"
"OUEGNIN-Jonathan","CALIFORNIA","home","02/02/13","yes","40","5","9",".556","2","4",".500","7","8",".875","2","6","8","3.8","4","0","4","2","5","2","19","8.7"
"OUEGNIN-Jonathan","LOCK HAVEN","away","2/6/13","yes","30","5","10",".500","0","3",".000","1","2",".500","1","9","10","4.1","1","0","9","0","2","5","11","8.8"
"OUEGNIN-Jonathan","SLIPPERY ROCK","home","02/09/13","yes","37","3","6",".500","1","3",".333","5","5","1.000","0","5","5","4.1","1","0","7","2","0","2","12","9.0"
"OUEGNIN-Jonathan","CLARION","away","2/13/13","yes","33","1","10",".100","0","5",".000","2","4",".500","3","2","5","4.2","1","0","4","1","2","0","4","8.8"
"OUEGNIN-Jonathan","INDIANA (PA)","home","02/16/13","yes","29","1","4",".250","0","1",".000","2","2","1.000","2","5","7","4.3","1","0","4","4","2","2","4","8.6"
"OUEGNIN-Jonathan","GANNON UNIVERSITY","home","02/20/13","yes","30","1","5",".200","0","3",".000","1","2",".500","0","3","3","4.2","1","0","4","3","1","0","3","8.3"
"OUEGNIN-Jonathan","CALIFORNIA","away","02/23/13","yes","34","1","5",".200","0","0",".000","0","0",".000","1","1","2","4.1","2","0","5","3","2","4","2","8.1"
"OUEGNIN-Jonathan","EDINBORO","away","2/27/13","yes","34","2","4",".500","1","2",".500","0","0",".000","1","3","4","4.1","0","0","4","3","3","0","5","8.0"
"OUEGNIN-Jonathan","EDINBORO","away","3/2/13","yes","28","0","5",".000","0","1",".000","0","0",".000","1","3","4","4.1","5","1","3","4","0","0","0","7.7"
