"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"LEAO-Luis","CONCORDM","home","11/9/12","yes","31","5","12",".417","2","3",".667","5","5","1.000","0","2","2","2.0","3","0","2","2","0","1","17","17.0"
"LEAO-Luis","WEST VIRGINIA STATE","home","11/10/12","yes","24","5","10",".500","1","2",".500","2","2","1.000","0","1","1","1.5","4","0","0","1","1","1","13","15.0"
"LEAO-Luis","SALEM INTERNATIONAL","home","11/20/12","yes","32","6","11",".545","0","0",".000","7","8",".875","2","6","8","3.7","4","0","2","0","3","2","19","16.3"
"LEAO-Luis","URBANA UNIVERSITY","away","11/25/12","yes","30","9","14",".643","1","1","1.000","5","7",".714","2","5","7","4.5","4","0","1","3","0","0","24","18.3"
"LEAO-Luis","EAST STROUDSBURG","home","12/1/12","yes","35","9","17",".529","0","3",".000","6","6","1.000","0","8","8","5.2","3","0","0","4","0","1","24","19.4"
"LEAO-Luis","KUTZTOWN","home","12/2/12","yes","25","5","12",".417","0","1",".000","8","12",".667","4","4","8","5.7","3","0","0","5","0","2","18","19.2"
"LEAO-Luis","NOTRE DAME COLLEGE","away","12/5/12","yes","26","7","13",".538","0","0",".000","7","9",".778","2","5","7","5.9","4","0","3","5","3","1","21","19.4"
"LEAO-Luis","LOCK HAVEN","home","12/8/12","yes","32","6","13",".462","1","2",".500","9","11",".818","0","8","8","6.1","3","0","3","2","4","0","22","19.8"
"LEAO-Luis","SHIPPENSBURG","away","12/18/12","yes","28","7","13",".538","1","1","1.000","5","5","1.000","5","2","7","6.2","3","0","4","1","1","1","20","19.8"
"LEAO-Luis","MILLERSVILLE","away","12/19/12","yes","36","7","15",".467","1","2",".500","14","15",".933","2","5","7","6.3","4","0","1","6","0","1","29","20.7"
"LEAO-Luis","NOTRE DAME COLLEGE","home","12/30/12","yes","36","11","17",".647","0","1",".000","1","2",".500","3","12","15","7.1","1","0","3","3","0","4","23","20.9"
"LEAO-Luis","MANSFIELD","home","01/04/13","yes","32","9","16",".563","0","2",".000","7","10",".700","1","5","6","7.0","3","0","2","2","1","2","25","21.3"
"LEAO-Luis","BLOOMSBURG","home","01/05/13","yes","31","6","9",".667","1","1","1.000","3","3","1.000","2","7","9","7.2","3","0","1","4","0","3","16","20.8"
"LEAO-Luis","WEST CHESTER","away","01/11/13","yes","34","9","18",".500","1","3",".333","8","8","1.000","2","3","5","7.0","4","0","1","0","2","0","27","21.3"
"LEAO-Luis","CHEYNEY","away","1/12/13","yes","25","8","9",".889","0","1",".000","8","9",".889","1","5","6","6.9","3","0","2","3","0","2","24","21.5"
"LEAO-Luis","CLARION","home","01/16/13","yes","35","5","13",".385","0","1",".000","5","7",".714","0","10","10","7.1","2","0","2","0","2","0","15","21.1"
"LEAO-Luis","SLIPPERY ROCK","away","1/19/13","yes","34","4","11",".364","0","3",".000","7","9",".778","0","8","8","7.2","3","0","0","5","1","1","15","20.7"
"LEAO-Luis","GANNON UNIVERSITY","away","1/23/13","yes","38","3","7",".429","2","3",".667","5","6",".833","0","4","4","7.0","4","0","2","3","2","2","13","20.3"
"LEAO-Luis","INDIANA (PA)","away","01/26/13","yes","34","5","10",".500","1","4",".250","8","10",".800","1","2","3","6.8","3","0","2","3","0","1","19","20.2"
"LEAO-Luis","EDINBORO","home","01/30/13","yes","34","7","13",".538","1","3",".333","5","6",".833","2","4","6","6.8","4","0","4","3","3","2","20","20.2"
"LEAO-Luis","CALIFORNIA","home","02/02/13","yes","20","3","9",".333","0","1",".000","0","0",".000","0","2","2","6.5","5","1","2","4","0","1","6","19.5"
"LEAO-Luis","LOCK HAVEN","away","2/6/13","yes","31","4","14",".286","0","2",".000","3","4",".750","2","4","6","6.5","1","0","2","2","1","0","11","19.1"
"LEAO-Luis","SLIPPERY ROCK","home","02/09/13","yes","35","2","12",".167","1","2",".500","15","20",".750","2","8","10","6.7","4","0","0","2","0","3","20","19.2"
"LEAO-Luis","CLARION","away","2/13/13","yes","33","4","10",".400","2","3",".667","4","4","1.000","1","6","7","6.7","3","0","1","0","1","0","14","19.0"
"LEAO-Luis","INDIANA (PA)","home","02/16/13","yes","32","7","15",".467","2","2","1.000","3","3","1.000","4","5","9","6.8","5","1","0","2","0","3","19","19.0"
"LEAO-Luis","GANNON UNIVERSITY","home","02/20/13","yes","37","3","12",".250","0","1",".000","5","7",".714","2","6","8","6.8","1","0","2","3","3","2","11","18.7"
"LEAO-Luis","CALIFORNIA","away","02/23/13","yes","25","6","13",".462","1","2",".500","3","5",".600","1","0","1","6.6","3","0","2","1","0","2","16","18.6"
"LEAO-Luis","EDINBORO","away","2/27/13","yes","32","7","18",".389","0","5",".000","1","1","1.000","1","8","9","6.7","3","0","3","1","0","0","15","18.4"
"LEAO-Luis","EDINBORO","away","3/2/13","yes","37","8","14",".571","0","1",".000","7","10",".700","0","6","6","6.7","2","0","1","1","0","4","23","18.6"
