"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"ONANA-Jean","WEST VIRGINIA STATE","home","11/10/12","no","3","0","0",".000","0","0",".000","0","0",".000","0","2","2","2.0","0","0","1","1","0","1","0","0.0"
"ONANA-Jean","SALEM INTERNATIONAL","home","11/20/12","no","6","1","2",".500","0","0",".000","0","0",".000","0","0","0","1.0","0","0","1","1","0","1","2","1.0"
"ONANA-Jean","KUTZTOWN","home","12/2/12","no","7","1","1","1.000","0","0",".000","0","0",".000","0","1","1","1.0","0","0","0","1","0","0","2","1.3"
"ONANA-Jean","NOTRE DAME COLLEGE","away","12/5/12","no","2","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.8","0","0","0","0","0","0","0","1.0"
"ONANA-Jean","LOCK HAVEN","home","12/8/12","no","11","2","5",".400","0","1",".000","1","2",".500","1","1","2","1.0","0","0","1","0","0","0","5","1.8"
"ONANA-Jean","SHIPPENSBURG","away","12/18/12","no","13","1","1","1.000","0","0",".000","0","0",".000","0","0","0","0.8","2","0","3","2","0","2","2","1.8"
"ONANA-Jean","MILLERSVILLE","away","12/19/12","no","4","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.7","0","0","0","0","0","1","0","1.6"
"ONANA-Jean","NOTRE DAME COLLEGE","home","12/30/12","no","5","0","2",".000","0","0",".000","0","0",".000","0","0","0","0.6","1","0","0","1","0","1","0","1.4"
"ONANA-Jean","CHEYNEY","away","1/12/13","no","4","0","1",".000","0","0",".000","0","0",".000","0","1","1","0.7","2","0","0","0","0","0","0","1.2"
"ONANA-Jean","CLARION","home","01/16/13","no","6","0","1",".000","0","0",".000","0","0",".000","0","0","0","0.6","1","0","1","0","0","0","0","1.1"
"ONANA-Jean","SLIPPERY ROCK","away","1/19/13","no","3","0","2",".000","0","1",".000","0","0",".000","1","1","2","0.7","0","0","0","0","0","0","0","1.0"
"ONANA-Jean","CALIFORNIA","home","02/02/13","no","24","5","8",".625","1","2",".500","2","2","1.000","0","2","2","0.8","3","0","0","0","0","2","13","2.0"
"ONANA-Jean","LOCK HAVEN","away","2/6/13","yes","32","6","11",".545","3","7",".429","0","0",".000","0","6","6","1.2","1","0","1","2","0","3","15","3.0"
"ONANA-Jean","SLIPPERY ROCK","home","02/09/13","yes","30","5","12",".417","0","3",".000","4","4","1.000","0","1","1","1.2","3","0","0","1","0","0","14","3.8"
"ONANA-Jean","CLARION","away","2/13/13","yes","24","2","9",".222","0","6",".000","2","2","1.000","0","1","1","1.2","4","0","3","1","0","1","6","3.9"
"ONANA-Jean","INDIANA (PA)","home","02/16/13","yes","17","0","2",".000","0","0",".000","0","0",".000","0","0","0","1.1","1","0","0","3","0","1","0","3.7"
