"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"BEINS-Sean","WEST VIRGINIA STATE","home","11/10/12","no","3","0","1",".000","0","0",".000","2","2","1.000","0","2","2","2.0","0","0","0","1","0","0","2","2.0"
"BEINS-Sean","KUTZTOWN","home","12/2/12","no","2","0","0",".000","0","0",".000","0","0",".000","1","0","1","1.5","1","0","1","0","0","0","0","1.0"
"BEINS-Sean","NOTRE DAME COLLEGE","away","12/5/12","no","8","1","4",".250","0","0",".000","0","0",".000","1","0","1","1.3","1","0","0","0","0","0","2","1.3"
"BEINS-Sean","LOCK HAVEN","home","12/8/12","no","8","2","3",".667","0","1",".000","2","2","1.000","1","2","3","1.8","3","0","0","2","0","1","6","2.5"
"BEINS-Sean","SHIPPENSBURG","away","12/18/12","no","8","2","4",".500","0","0",".000","0","0",".000","0","1","1","1.6","1","0","0","0","0","0","4","2.8"
"BEINS-Sean","MILLERSVILLE","away","12/19/12","no","2","0","1",".000","0","1",".000","0","0",".000","0","0","0","1.3","0","0","0","0","0","0","0","2.3"
"BEINS-Sean","MANSFIELD","home","01/04/13","no","5","2","2","1.000","0","0",".000","0","0",".000","0","0","0","1.1","0","0","0","0","0","0","4","2.6"
"BEINS-Sean","BLOOMSBURG","home","01/05/13","no","5","0","1",".000","0","1",".000","0","0",".000","0","0","0","1.0","0","0","1","0","0","0","0","2.3"
"BEINS-Sean","CHEYNEY","away","1/12/13","no","1","0","0",".000","0","0",".000","0","0",".000","0","1","1","1.0","1","0","0","0","0","0","0","2.0"
"BEINS-Sean","CLARION","home","01/16/13","no","2","0","2",".000","0","1",".000","0","0",".000","0","0","0","0.9","1","0","0","0","0","0","0","1.8"
"BEINS-Sean","SLIPPERY ROCK","away","1/19/13","no","2","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.8","0","0","0","0","0","1","0","1.6"
"BEINS-Sean","CALIFORNIA","home","02/02/13","no","6","1","2",".500","0","0",".000","0","0",".000","1","1","2","0.9","0","0","0","1","0","0","2","1.7"
"BEINS-Sean","CLARION","away","2/13/13","no","7","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.8","0","0","0","0","0","1","0","1.5"
"BEINS-Sean","INDIANA (PA)","home","02/16/13","no","5","0","0",".000","0","0",".000","0","0",".000","0","1","1","0.9","0","0","0","1","0","0","0","1.4"
"BEINS-Sean","CALIFORNIA","away","02/23/13","no","3","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.8","0","0","0","0","0","0","0","1.3"
"BEINS-Sean","EDINBORO","away","2/27/13","no","3","0","1",".000","0","1",".000","0","0",".000","0","0","0","0.8","0","0","0","0","0","0","0","1.3"
"BEINS-Sean","EDINBORO","away","3/2/13","no","0","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.7","0","0","0","0","0","0","0","1.2"
