"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"LEAO-Luis","PHILADELPHIA","neutral","11/19/10","yes","28","5","13",".385","2","4",".500","3","4",".750","3","4","7","7.0","4","0","2","3","1","1","15","15.0"
"LEAO-Luis","NYACK","neutral","11/20/10","yes","36","5","11",".455","1","3",".333","4","6",".667","3","8","11","9.0","1","0","0","5","2","1","15","15.0"
"LEAO-Luis","LAKE ERIE COLLEGE","home","11/27/10","yes","18","7","11",".636","0","1",".000","2","3",".667","1","6","7","8.3","4","0","1","2","1","1","16","15.3"
"LEAO-Luis","URBANA UNIVERSITY","away","12/02/10","yes","20","6","11",".545","2","2","1.000","5","5","1.000","3","5","8","8.3","3","0","0","6","1","0","19","16.3"
"LEAO-Luis","MANSFIELD UNIV.","home","12/6/10","yes","29","8","14",".571","1","3",".333","1","2",".500","3","9","12","9.0","4","0","1","4","0","2","18","16.6"
"LEAO-Luis","DAVIS AND ELKINS","home","12/11/10","yes","32","7","10",".700","2","2","1.000","4","6",".667","3","10","13","9.7","3","0","2","0","4","1","20","17.2"
"LEAO-Luis","WASHINGTON ADVENTIST","home","12/12/10","yes","33","5","8",".625","0","2",".000","5","7",".714","1","7","8","9.4","1","0","0","4","1","0","15","16.9"
"LEAO-Luis","URBANA UNIV.","home","12/15/10","yes","32","6","10",".600","1","1","1.000","4","7",".571","2","8","10","9.5","1","0","1","1","1","3","17","16.9"
"LEAO-Luis","KUTZTOWN","away","1/3/11","yes","30","6","12",".500","0","2",".000","2","2","1.000","3","12","15","10.1","4","0","6","1","2","3","14","16.6"
"LEAO-Luis","ESU","away","01/04/11","yes","31","6","12",".500","1","2",".500","6","6","1.000","2","6","8","9.9","5","1","1","5","1","2","19","16.8"
"LEAO-Luis","MANSFIELD UNIV.","home","01/08/11","yes","31","5","12",".417","0","4",".000","5","10",".500","2","5","7","9.6","4","0","1","6","0","1","15","16.6"
"LEAO-Luis","BLOOMSBURG","home","1/09/11","yes","20","2","8",".250","0","3",".000","2","2","1.000","2","1","3","9.1","5","1","0","0","0","2","6","15.8"
"LEAO-Luis","LOCK HAVEN UNIVERSITY","away","1/12/11","yes","23","3","4",".750","0","0",".000","8","10",".800","3","5","8","9.0","3","0","2","2","1","1","14","15.6"
"LEAO-Luis","CALIFORNIA (PA.)","home","01/15/11","yes","28","9","17",".529","2","2","1.000","4","5",".800","6","6","12","9.2","4","0","1","2","1","0","24","16.2"
"LEAO-Luis","CLARION","home","1/19/11","yes","39","5","8",".625","1","1","1.000","16","18",".889","6","5","11","9.3","5","1","1","7","3","3","27","16.9"
"LEAO-Luis","SLIPPERY ROCK","away","1/22/11","yes","34","4","8",".500","2","2","1.000","4","4","1.000","2","5","7","9.2","2","0","1","4","2","2","14","16.8"
"LEAO-Luis","GANNON UNIVERSITY","away","1/26/11","yes","37","4","11",".364","1","3",".333","9","11",".818","0","5","5","8.9","3","0","0","1","0","2","18","16.8"
"LEAO-Luis","INDIANA (PA.) UNIV.","home","1/29/11","yes","34","7","14",".500","2","5",".400","2","3",".667","3","6","9","8.9","3","0","3","1","1","1","18","16.9"
"LEAO-Luis","EDINBORO UNIVERSITY","home","02/02/11","yes","36","8","16",".500","2","4",".500","13","13","1.000","3","4","7","8.8","3","0","0","3","3","1","31","17.6"
"LEAO-Luis","LOCK HAVEN UNIVERSITY","home","2/5/11","yes","17","7","9",".778","1","1","1.000","4","4","1.000","0","1","1","8.5","3","0","2","3","0","0","19","17.7"
"LEAO-Luis","CLARION","away","2/9/11","yes","31","1","8",".125","0","2",".000","7","8",".875","2","5","7","8.4","4","0","2","6","0","2","9","17.3"
"LEAO-Luis","CALIFORNIA (PA.)","away","02/12/11","yes","32","7","8",".875","0","0",".000","5","7",".714","2","6","8","8.4","4","0","0","2","0","2","19","17.4"
"LEAO-Luis","GANNON UNIVERSITY","home","2/16/11","yes","25","9","12",".750","1","1","1.000","11","13",".846","1","1","2","8.1","4","0","0","3","0","0","30","17.9"
"LEAO-Luis","SLIPPERY ROCK","home","02/19/11","no","31","6","8",".750","0","1",".000","2","4",".500","2","8","10","8.2","4","0","1","4","3","1","14","17.8"
"LEAO-Luis","EDINBORO","away","02/23/11","yes","38","6","14",".429","1","2",".500","6","8",".750","3","12","15","8.4","4","0","2","3","0","0","19","17.8"
"LEAO-Luis","INDIANA (PA.) UNIV.","away","02/26/11","yes","23","3","9",".333","0","0",".000","4","4","1.000","3","3","6","8.3","2","0","0","2","1","1","10","17.5"
