"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"INGRAM-Terrence","EAST STROUDSBURG","away","12/21/13","no","1","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.0","0","0","0","0","0","0","0","0.0"
"INGRAM-Terrence","WEST CHESTER","away","01/03/14","no","11","2","3",".667","0","0",".000","0","0",".000","0","1","1","0.5","1","0","1","1","0","0","4","2.0"
"INGRAM-Terrence","CHEYNEY","away","01/04/14","no","4","0","1",".000","0","1",".000","0","0",".000","0","0","0","0.3","0","0","0","1","0","0","0","1.3"
"INGRAM-Terrence","MILLERSVILLE","home","01/08/14","no","8","1","2",".500","1","2",".500","2","2","1.000","0","0","0","0.3","0","0","1","0","0","0","5","2.3"
"INGRAM-Terrence","IUP","home","01/11/14","no","3","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.2","0","0","0","0","0","0","0","1.8"
"INGRAM-Terrence","SLIPPERY ROCK","away","01/18/14","no","15","0","2",".000","0","2",".000","2","2","1.000","0","2","2","0.5","2","0","1","1","0","0","2","1.8"
"INGRAM-Terrence","CLARION","home","01/22/14","no","3","0","1",".000","0","0",".000","2","2","1.000","0","0","0","0.4","1","0","0","1","0","0","2","1.9"
"INGRAM-Terrence","PITT-JOHNSTOWN","away","01/25/14","no","8","1","2",".500","1","2",".500","0","0",".000","0","0","0","0.4","0","0","0","0","0","0","3","2.0"
"INGRAM-Terrence","SETON HILL","away","1/29/14","no","2","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.3","0","0","0","0","0","0","0","1.8"
"INGRAM-Terrence","CALIFORNIA","away","02/05/14","no","3","0","0",".000","0","0",".000","0","0",".000","0","0","0","0.3","0","0","0","0","0","0","0","1.6"
"INGRAM-Terrence","GANNON UNIVERSITY","home","02/08/14","no","3","0","0",".000","0","0",".000","0","0",".000","0","1","1","0.4","2","0","0","1","0","0","0","1.5"
"INGRAM-Terrence","SLIPPERY ROCK","home","2/12/14","no","7","1","1","1.000","1","1","1.000","0","0",".000","0","0","0","0.3","1","0","0","0","0","1","3","1.6"
"INGRAM-Terrence","EDINBORO","away","2/15/14","no","19","2","4",".500","0","0",".000","1","1","1.000","2","0","2","0.5","0","0","0","0","0","0","5","1.8"
"INGRAM-Terrence","IUP","away","02/19/14","no","6","0","1",".000","0","1",".000","0","0",".000","0","0","0","0.4","0","0","0","0","0","0","0","1.7"
"INGRAM-Terrence","CLARION","away","02/23/14","no","6","0","0",".000","0","0",".000","1","2",".500","0","0","0","0.4","0","0","0","1","0","0","1","1.7"
"INGRAM-Terrence","PITT-JOHNSTOWN","home","02/26/14","no","11","0","1",".000","0","0",".000","2","2","1.000","0","0","0","0.4","1","0","0","1","0","0","2","1.7"
"INGRAM-Terrence","CALIFORNIA","home","03/01/14","no","13","1","2",".500","1","2",".500","0","0",".000","0","1","1","0.4","0","0","0","0","0","0","3","1.8"
"INGRAM-Terrence","IUP","away","03/04/14","no","14","1","3",".333","1","2",".500","1","2",".500","0","0","0","0.4","0","0","0","2","0","0","4","1.9"
"INGRAM-Terrence","EAST STROUDSBURG","away","03/08/14","no","18","0","3",".000","0","2",".000","0","0",".000","0","1","1","0.4","0","0","0","1","0","1","0","1.8"
