"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"SPODEN-Bobby","URBANA","home","11/30/13","no","3","0","1",".000","0","0",".000","0","0",".000","0","0","0","0.0","0","0","0","0","0","0","0","0.0"
