"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"WEAVER-Bill","PHILADELPHIA","neutral","11/19/10","no","25","7","9",".778","0","0",".000","1","3",".333","3","2","5","5.0","1","0","0","0","1","1","15","15.0"
"WEAVER-Bill","NYACK","neutral","11/20/10","no","25","3","8",".375","0","0",".000","3","6",".500","2","1","3","4.0","1","0","3","2","1","1","9","12.0"
"WEAVER-Bill","LAKE ERIE COLLEGE","home","11/27/10","no","25","3","4",".750","0","1",".000","1","2",".500","0","1","1","3.0","2","0","2","3","3","0","7","10.3"
"WEAVER-Bill","URBANA UNIVERSITY","away","12/02/10","no","21","2","7",".286","0","0",".000","0","2",".000","2","1","3","3.0","3","0","0","1","0","1","4","8.8"
"WEAVER-Bill","MANSFIELD UNIV.","home","12/6/10","no","15","0","3",".000","0","0",".000","1","2",".500","0","0","0","2.4","2","0","0","1","0","2","1","7.2"
"WEAVER-Bill","DAVIS AND ELKINS","home","12/11/10","no","15","2","5",".400","0","0",".000","0","0",".000","2","0","2","2.3","2","0","0","1","0","0","4","6.7"
"WEAVER-Bill","WASHINGTON ADVENTIST","home","12/12/10","no","19","3","4",".750","0","0",".000","2","2","1.000","1","5","6","2.9","1","0","1","1","1","0","8","6.9"
"WEAVER-Bill","URBANA UNIV.","home","12/15/10","no","11","3","5",".600","0","0",".000","2","4",".500","3","1","4","3.0","2","0","2","1","0","0","8","7.0"
"WEAVER-Bill","KUTZTOWN","away","1/3/11","no","15","4","8",".500","0","0",".000","0","1",".000","1","1","2","2.9","1","0","0","1","0","2","8","7.1"
"WEAVER-Bill","ESU","away","01/04/11","no","19","4","5",".800","0","0",".000","1","3",".333","1","1","2","2.8","3","0","0","0","0","0","9","7.3"
"WEAVER-Bill","MANSFIELD UNIV.","home","01/08/11","no","15","2","3",".667","0","0",".000","0","2",".000","0","2","2","2.7","0","0","1","1","1","2","4","7.0"
"WEAVER-Bill","BLOOMSBURG","home","1/09/11","no","17","2","5",".400","0","0",".000","2","2","1.000","0","0","0","2.5","0","0","1","3","0","1","6","6.9"
"WEAVER-Bill","LOCK HAVEN UNIVERSITY","away","1/12/11","no","17","0","4",".000","0","0",".000","2","6",".333","0","0","0","2.3","2","0","0","1","1","0","2","6.5"
"WEAVER-Bill","CALIFORNIA (PA.)","home","01/15/11","no","16","2","6",".333","0","0",".000","1","2",".500","1","0","1","2.2","5","1","0","2","0","2","5","6.4"
"WEAVER-Bill","CLARION","home","1/19/11","yes","28","1","4",".250","0","0",".000","0","0",".000","1","2","3","2.3","2","0","2","0","4","2","2","6.1"
"WEAVER-Bill","SLIPPERY ROCK","away","1/22/11","yes","22","6","12",".500","0","1",".000","1","2",".500","2","2","4","2.4","3","0","0","1","0","0","13","6.6"
"WEAVER-Bill","GANNON UNIVERSITY","away","1/26/11","yes","26","1","4",".250","0","0",".000","2","2","1.000","0","1","1","2.3","4","0","0","2","1","0","4","6.4"
"WEAVER-Bill","INDIANA (PA.) UNIV.","home","1/29/11","yes","27","4","8",".500","0","0",".000","1","3",".333","2","3","5","2.4","4","0","2","1","0","3","9","6.6"
"WEAVER-Bill","EDINBORO UNIVERSITY","home","02/02/11","yes","18","6","9",".667","0","0",".000","1","1","1.000","3","2","5","2.6","3","0","1","1","0","2","13","6.9"
"WEAVER-Bill","LOCK HAVEN UNIVERSITY","home","2/5/11","yes","18","3","7",".429","0","0",".000","1","7",".143","3","2","5","2.7","3","0","1","0","0","1","7","6.9"
"WEAVER-Bill","CLARION","away","2/9/11","yes","27","4","7",".571","0","0",".000","2","4",".500","5","2","7","2.9","2","0","2","2","0","0","10","7.0"
"WEAVER-Bill","CALIFORNIA (PA.)","away","02/12/11","yes","23","6","6","1.000","0","0",".000","2","4",".500","0","2","2","2.9","3","0","1","0","0","0","14","7.4"
"WEAVER-Bill","GANNON UNIVERSITY","home","2/16/11","yes","26","3","7",".429","0","0",".000","0","0",".000","1","3","4","2.9","3","0","1","2","1","3","6","7.3"
"WEAVER-Bill","SLIPPERY ROCK","home","02/19/11","no","27","2","7",".286","0","0",".000","1","3",".333","2","2","4","3.0","2","0","2","1","1","2","5","7.2"
"WEAVER-Bill","EDINBORO","away","02/23/11","yes","19","3","4",".750","0","0",".000","0","0",".000","1","3","4","3.0","4","0","1","0","0","1","6","7.2"
"WEAVER-Bill","INDIANA (PA.) UNIV.","away","02/26/11","yes","32","4","10",".400","0","0",".000","1","2",".500","4","6","10","3.3","1","0","1","2","0","0","9","7.2"
"WEAVER-Bill","SLIPPERY ROCK","home","03/01/11","yes","29","2","9",".222","0","0",".000","2","2","1.000","2","2","4","3.3","1","0","0","0","1","2","6","7.2"
