"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"DURISKO-Matt","LAKE ERIE COLLEGE","home","11/27/10","no","1","1","1","1.000","0","0",".000","0","0",".000","1","2","3","3.0","1","0","0","0","0","0","2","2.0"
"DURISKO-Matt","URBANA UNIV.","home","12/15/10","no","1","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.5","1","0","0","0","0","0","0","1.0"
"DURISKO-Matt","LOCK HAVEN UNIVERSITY","away","1/12/11","no","2","2","2","1.000","0","0",".000","0","0",".000","0","0","0","1.0","0","0","0","0","0","0","4","2.0"
"DURISKO-Matt","LOCK HAVEN UNIVERSITY","home","2/5/11","no","5","1","1","1.000","0","0",".000","1","2",".500","2","0","2","1.3","0","0","0","1","0","0","3","2.3"
