"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"OUEGNIN-Jonathan","PHILADELPHIA","neutral","11/19/10","no","10","0","0",".000","0","0",".000","0","0",".000","0","1","1","1.0","0","0","0","0","0","0","0","0.0"
"OUEGNIN-Jonathan","NYACK","neutral","11/20/10","no","10","1","2",".500","0","1",".000","0","0",".000","0","0","0","0.5","1","0","0","0","0","0","2","1.0"
"OUEGNIN-Jonathan","LAKE ERIE COLLEGE","home","11/27/10","no","12","2","3",".667","0","0",".000","0","0",".000","0","2","2","1.0","0","0","0","0","0","0","4","2.0"
"OUEGNIN-Jonathan","URBANA UNIVERSITY","away","12/02/10","no","9","0","1",".000","0","1",".000","0","0",".000","1","0","1","1.0","0","0","1","0","0","0","0","1.5"
"OUEGNIN-Jonathan","MANSFIELD UNIV.","home","12/6/10","no","12","0","1",".000","0","0",".000","0","0",".000","0","1","1","1.0","0","0","2","1","0","0","0","1.2"
"OUEGNIN-Jonathan","DAVIS AND ELKINS","home","12/11/10","no","14","0","2",".000","0","1",".000","3","4",".750","0","4","4","1.5","1","0","0","4","0","0","3","1.5"
"OUEGNIN-Jonathan","WASHINGTON ADVENTIST","home","12/12/10","no","14","3","6",".500","0","0",".000","0","0",".000","0","3","3","1.7","2","0","2","1","0","2","6","2.1"
"OUEGNIN-Jonathan","URBANA UNIV.","home","12/15/10","no","12","1","1","1.000","0","0",".000","0","2",".000","0","0","0","1.5","4","0","2","0","0","1","2","2.1"
"OUEGNIN-Jonathan","KUTZTOWN","away","1/3/11","no","18","3","7",".429","0","2",".000","0","0",".000","0","2","2","1.6","1","0","0","0","0","0","6","2.6"
"OUEGNIN-Jonathan","ESU","away","01/04/11","no","5","0","0",".000","0","0",".000","0","0",".000","0","1","1","1.5","0","0","0","1","0","1","0","2.3"
"OUEGNIN-Jonathan","CALIFORNIA (PA.)","home","01/15/11","no","0","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.4","0","0","1","0","0","0","0","2.1"
"OUEGNIN-Jonathan","CLARION","home","1/19/11","no","9","0","1",".000","0","1",".000","0","0",".000","0","0","0","1.3","1","0","1","0","0","0","0","1.9"
"OUEGNIN-Jonathan","SLIPPERY ROCK","away","1/22/11","no","7","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.2","1","0","0","0","0","0","0","1.8"
"OUEGNIN-Jonathan","GANNON UNIVERSITY","away","1/26/11","no","11","0","2",".000","0","0",".000","0","0",".000","0","0","0","1.1","2","0","1","2","0","1","0","1.6"
"OUEGNIN-Jonathan","INDIANA (PA.) UNIV.","home","1/29/11","no","5","0","1",".000","0","1",".000","0","0",".000","0","1","1","1.1","0","0","0","1","0","0","0","1.5"
"OUEGNIN-Jonathan","EDINBORO UNIVERSITY","home","02/02/11","no","21","0","1",".000","0","0",".000","0","0",".000","0","1","1","1.1","1","0","1","1","0","0","0","1.4"
"OUEGNIN-Jonathan","LOCK HAVEN UNIVERSITY","home","2/5/11","no","18","1","2",".500","0","0",".000","1","3",".333","0","3","3","1.2","1","0","2","1","1","2","3","1.5"
"OUEGNIN-Jonathan","CLARION","away","2/9/11","no","3","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.1","0","0","0","0","0","0","0","1.4"
"OUEGNIN-Jonathan","CALIFORNIA (PA.)","away","02/12/11","no","10","0","0",".000","0","0",".000","3","4",".750","1","2","3","1.2","1","0","1","2","0","1","3","1.5"
"OUEGNIN-Jonathan","GANNON UNIVERSITY","home","2/16/11","no","14","0","1",".000","0","0",".000","0","0",".000","0","2","2","1.3","1","0","2","1","0","1","0","1.5"
"OUEGNIN-Jonathan","SLIPPERY ROCK","home","02/19/11","no","2","0","0",".000","0","0",".000","0","0",".000","0","1","1","1.2","0","0","0","0","0","0","0","1.4"
"OUEGNIN-Jonathan","EDINBORO","away","02/23/11","no","3","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.2","0","0","0","1","0","0","0","1.3"
"OUEGNIN-Jonathan","INDIANA (PA.) UNIV.","away","02/26/11","no","2","0","1",".000","0","0",".000","0","0",".000","0","0","0","1.1","0","0","0","0","0","0","0","1.3"
"OUEGNIN-Jonathan","SLIPPERY ROCK","home","03/01/11","no","9","0","0",".000","0","0",".000","0","0",".000","0","0","0","1.1","0","0","0","0","0","0","0","1.2"
