"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"TURNER-Jamal","URBANA UNIVERSITY","home","11/12/11","yes","22","1","2",".500","0","1",".000","0","0",".000","0","4","4","4.0","1","0","10","4","0","1","2","2.0"
"TURNER-Jamal","MILLERSVILLE","away","11/19/11","yes","34","0","3",".000","0","0",".000","0","4",".000","0","5","5","4.5","3","0","5","2","0","1","0","1.0"
"TURNER-Jamal","WEST CHESTER","away","11/20/11","yes","22","1","1","1.000","0","0",".000","3","4",".750","0","0","0","3.0","3","0","2","5","0","1","5","2.3"
"TURNER-Jamal","LAKE ERIE COLLEGE","away","11/27/11","yes","30","0","0",".000","0","0",".000","0","3",".000","2","2","4","3.3","3","0","0","2","0","0","0","1.8"
"TURNER-Jamal","KUTZTOWN","home","12/03/11","yes","31","0","0",".000","0","0",".000","4","6",".667","0","3","3","3.2","1","0","9","1","0","1","4","2.2"
"TURNER-Jamal","EAST STROUDSBURG","home","12/04/11","yes","31","1","7",".143","0","3",".000","1","6",".167","2","0","2","3.0","2","0","10","2","1","1","3","2.3"
"TURNER-Jamal","MANSFIELD UNIVERSITY","away","12/09/11","yes","31","0","1",".000","0","1",".000","1","2",".500","1","2","3","3.0","3","0","8","2","0","0","1","2.1"
"TURNER-Jamal","BLOOMSBURG","away","12/10/11","yes","30","0","0",".000","0","0",".000","1","2",".500","1","2","3","3.0","3","0","5","5","1","0","1","2.0"
"TURNER-Jamal","BOWIE STATE","home","12/17/11","yes","17","0","0",".000","0","0",".000","0","0",".000","0","1","1","2.8","4","0","5","4","0","0","0","1.8"
"TURNER-Jamal","WASHINGTON ADVENTIST","home","12/18/11","yes","23","1","4",".250","0","1",".000","2","2","1.000","0","1","1","2.6","4","0","4","2","0","0","4","2.0"
"TURNER-Jamal","SHIPPENSBURG","home","01/06/12","yes","33","0","2",".000","0","0",".000","0","1",".000","2","2","4","2.7","2","0","4","4","0","1","0","1.8"
"TURNER-Jamal","CHEYNEY","home","01/07/12","yes","24","2","2","1.000","0","0",".000","0","1",".000","2","3","5","2.9","3","0","2","3","0","1","4","2.0"
"TURNER-Jamal","CLARION","away","01/11/12","yes","32","2","3",".667","0","1",".000","1","2",".500","1","4","5","3.1","2","0","1","2","0","0","5","2.2"
"TURNER-Jamal","SLIPPERY ROCK","home","01/14/12","yes","19","0","4",".000","0","1",".000","0","0",".000","2","0","2","3.0","4","0","1","1","0","1","0","2.1"
"TURNER-Jamal","GANNON","home","01/18/12","yes","31","0","2",".000","0","1",".000","0","1",".000","2","1","3","3.0","2","0","6","1","0","0","0","1.9"
"TURNER-Jamal","INDIANA (PA.)","home","01/21/12","yes","30","0","0",".000","0","0",".000","0","0",".000","0","3","3","3.0","3","0","8","1","0","0","0","1.8"
"TURNER-Jamal","EDINBORO","away","01/25/12","yes","30","1","1","1.000","0","0",".000","0","0",".000","1","3","4","3.1","1","0","5","2","0","0","2","1.8"
"TURNER-Jamal","CALIFORNIA (PA.)","away","01/28/12","yes","31","1","3",".333","0","0",".000","0","0",".000","1","2","3","3.1","1","0","3","2","0","2","2","1.8"
"TURNER-Jamal","LOCK HAVEN","home","02/01/12","yes","21","0","2",".000","0","0",".000","0","0",".000","1","0","1","2.9","2","0","10","2","0","2","0","1.7"
"TURNER-Jamal","SLIPPERY ROCK","away","2/4/12","yes","36","2","6",".333","0","1",".000","0","0",".000","2","2","4","3.0","1","0","1","2","0","2","4","1.9"
"TURNER-Jamal","CLARION","home","02/08/12","yes","28","1","1","1.000","1","1","1.000","2","2","1.000","4","5","9","3.3","1","0","6","1","0","1","5","2.0"
"TURNER-Jamal","INDIANA (PA.)","away","02/11/12","yes","23","0","4",".000","0","2",".000","0","0",".000","3","1","4","3.3","3","0","2","0","0","1","0","1.9"
"TURNER-Jamal","GANNON","away","2/15/12","yes","23","0","1",".000","0","1",".000","0","0",".000","0","3","3","3.3","3","0","1","5","0","0","0","1.8"
"TURNER-Jamal","CALIFORNIA (PA.)","home","02/18/12","yes","32","3","8",".375","1","3",".333","0","0",".000","1","2","3","3.3","4","0","3","3","0","0","7","2.0"
"TURNER-Jamal","EDINBORO","home","02/22/12","yes","32","2","7",".286","1","2",".500","3","3","1.000","2","0","2","3.2","4","0","7","0","1","0","8","2.3"
"TURNER-Jamal","LOCK HAVEN","away","2/25/12","yes","37","2","5",".400","1","2",".500","0","2",".000","2","3","5","3.3","4","0","2","1","0","1","5","2.4"
"TURNER-Jamal","SLIPPERY ROCK","home","02/28/12","yes","30","0","3",".000","0","1",".000","1","3",".333","1","4","5","3.4","1","0","4","1","0","2","1","2.3"
"TURNER-Jamal","EAST STROUDSBURG","neutral","03/02/12","yes","30","0","4",".000","0","2",".000","0","0",".000","0","2","2","3.3","5","1","5","3","0","1","0","2.3"
